Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
11,7042,3,1,1205000.0,1,99,45,6.3,3143.0,3.0,2.0,2.0,101.0,105.0,2000.0,26,-37.854,145.0135,5,4836.0
11,9235,3,0,1939000.0,1,99,45,6.3,3143.0,3.0,2.0,2.0,296.0,150.0,1889.0,26,-37.8614,145.0274,5,4836.0
11,10279,1,2,421500.0,1,22,45,6.3,3143.0,1.0,1.0,0.0,0.0,151.96764988779805,1964.6842169408897,26,-37.853,145.0167,5,4836.0
11,5009,3,0,1870000.0,1,88,48,6.3,3143.0,3.0,1.0,1.0,217.0,116.0,1888.0,26,-37.8592,145.0182,5,4836.0
11,5519,2,2,678000.0,1,242,48,6.3,3143.0,2.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8538,145.0127,5,4836.0
11,5552,3,1,1918000.0,3,99,48,6.3,3143.0,3.0,2.0,2.0,0.0,165.0,1995.0,26,-37.8537,145.0267,5,4836.0
11,728,2,2,660000.0,3,242,48,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8619,145.0257,5,4836.0
11,1581,3,0,2050000.0,1,125,48,6.3,3143.0,3.0,2.0,1.0,205.0,116.0,1910.0,26,-37.8574,145.0281,5,4836.0
11,9892,2,2,700000.0,4,99,49,6.3,3143.0,2.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8552,145.016,5,4836.0
11,8314,5,0,1525000.0,0,99,52,6.3,3143.0,8.0,2.0,2.0,693.0,151.96764988779805,1964.6842169408897,26,-37.8638,145.0229,5,4836.0
11,8720,2,2,825000.0,1,99,52,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8528,145.0268,5,4836.0
11,8225,3,1,1586000.0,1,178,52,6.3,3143.0,2.0,2.0,2.0,246.0,151.96764988779805,1964.6842169408897,26,-37.8566,145.0116,5,4836.0
11,2962,2,2,645000.0,1,125,56,6.3,3143.0,3.0,1.0,1.0,0.0,151.96764988779805,1960.0,26,-37.8596,145.0198,5,4836.0
11,903,1,0,1435000.0,3,99,56,6.3,3143.0,2.0,2.0,1.0,144.0,107.0,1900.0,26,-37.8564,145.0228,5,4836.0
11,374,1,2,400000.0,0,242,2,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8605,145.0185,5,4836.0
11,6903,2,0,1780000.0,1,125,2,6.3,3143.0,2.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8537,145.0267,5,4836.0
11,7105,2,0,1210000.0,1,125,7,6.3,3143.0,2.0,1.0,0.0,249.0,96.0,1910.0,26,-37.8543,145.016,5,4836.0
11,9368,1,2,390000.0,1,99,10,6.3,3143.0,1.0,1.0,0.0,881.0,151.96764988779805,1964.6842169408897,26,-37.8614,145.0222,5,4836.0
11,9650,3,0,1800000.0,0,178,12,6.3,3143.0,3.0,2.0,2.0,405.0,121.0,1910.0,26,-37.8545,145.0145,5,4836.0
11,4714,4,0,2200000.0,0,99,12,6.3,3143.0,4.0,1.0,2.0,495.0,163.0,1900.0,26,-37.8613,145.0264,5,4836.0
11,9881,1,2,324000.0,1,99,13,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8537,145.0114,5,4836.0
11,6261,2,0,1125000.0,1,178,17,6.3,3143.0,3.0,1.0,2.0,169.0,151.96764988779805,1964.6842169408897,26,-37.851,145.0161,5,4836.0
11,7270,3,0,2250000.0,1,125,17,6.3,3143.0,3.0,3.0,1.0,301.0,151.96764988779805,1964.6842169408897,26,-37.8511,145.0167,5,4836.0
11,5927,2,0,1900000.0,4,99,18,6.3,3143.0,2.0,2.0,0.0,207.0,151.96764988779805,1964.6842169408897,26,-37.8571,145.0224,5,4836.0
11,9371,2,2,490000.0,0,182,19,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1966.0,26,-37.8646,145.0247,5,4836.0
11,2089,3,0,1300000.0,4,99,19,6.3,3143.0,2.0,1.0,2.0,212.0,106.0,1900.0,26,-37.8542,145.0149,5,4836.0
11,9366,3,2,732000.0,1,76,19,6.3,3143.0,3.0,2.0,2.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8597,145.0104,5,4836.0
11,1605,2,2,620000.0,4,125,21,6.3,3143.0,3.0,1.0,1.0,0.0,98.0,1970.0,26,-37.8596,145.0198,5,4836.0
11,8923,3,0,1900000.0,1,125,24,6.3,3143.0,3.0,1.0,2.0,328.0,108.0,1900.0,26,-37.8559,145.0158,5,4836.0
11,1899,1,2,315000.0,3,68,26,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8575,145.0174,5,4836.0
11,9339,1,2,450000.0,0,242,30,6.3,3143.0,1.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8509,145.0203,5,4836.0
11,3689,2,2,872000.0,1,99,31,6.3,3143.0,2.0,1.0,1.0,1194.0,151.96764988779805,1953.0,26,-37.8604,145.0147,5,4836.0
11,283,2,2,598000.0,1,242,31,6.3,3143.0,2.0,1.0,1.0,0.0,88.0,1970.0,26,-37.8593,145.0156,5,4836.0
11,9550,3,0,1285000.0,1,125,31,6.3,3143.0,3.0,1.0,2.0,186.0,80.0,1920.0,26,-37.8554,145.0173,5,4836.0
11,2719,4,0,2000000.0,0,125,38,6.3,3143.0,4.0,3.0,4.0,544.0,151.96764988779805,1964.6842169408897,26,-37.8611,145.0195,5,4836.0
11,510,3,2,869000.0,1,99,38,6.3,3143.0,2.0,1.0,1.0,0.0,91.0,1940.0,26,-37.853,145.0264,5,4836.0
11,3774,2,2,565000.0,1,182,39,6.3,3143.0,3.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8573,145.0112,5,4836.0
11,5691,2,2,546000.0,3,242,46,6.3,3143.0,2.0,0.0,0.0,0.0,151.96764988779805,1964.6842169408897,26,-37.8568,145.0161,5,4836.0
11,9381,2,2,471500.0,1,182,46,6.3,3143.0,2.0,1.0,1.0,0.0,151.96764988779805,1980.0,26,-37.8503,145.0185,5,4836.0
12,3727,2,2,455000.0,1,145,43,5.9,3032.0,3.0,1.0,2.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7756,144.9165,6,6567.0
12,5836,3,0,940000.0,1,145,45,5.9,3032.0,3.0,1.0,2.0,298.0,108.0,1920.0,21,-37.7777,144.9195,6,6567.0
12,9206,3,0,1380000.0,3,145,48,5.9,3032.0,3.0,2.0,2.0,277.0,174.0,1910.0,21,-37.7777,144.9221,6,6567.0
12,10424,3,0,1284000.0,1,238,48,5.9,3032.0,3.0,1.0,2.0,623.0,151.96764988779805,1938.0,21,-37.7758,144.9089,6,6567.0
12,10432,3,0,971000.0,3,145,49,5.9,3032.0,3.0,2.0,2.0,285.0,128.0,1900.0,21,-37.775,144.9091,6,6567.0
12,1439,2,0,750000.0,3,123,49,5.9,3032.0,2.0,1.0,1.0,226.0,92.0,1920.0,21,-37.7745,144.9093,6,6567.0
12,814,2,0,1053000.0,1,145,51,5.9,3032.0,2.0,1.0,1.0,269.0,109.0,1900.0,21,-37.7748,144.929,6,6567.0
12,855,3,0,1377000.0,1,145,51,5.9,3032.0,3.0,1.0,1.0,417.0,168.0,1900.0,21,-37.7756,144.9208,6,6567.0
12,1613,3,0,970000.0,1,26,52,5.9,3032.0,3.0,1.0,2.0,350.0,125.0,1904.0,21,-37.7759,144.91,6,6567.0
12,7541,2,0,940000.0,1,145,52,5.9,3032.0,2.0,1.0,1.0,330.0,151.96764988779805,1964.6842169408897,21,-37.773,144.9049,6,6567.0
12,8929,2,0,751000.0,0,145,52,5.9,3032.0,2.0,1.0,1.0,118.0,79.0,1890.0,21,-37.7807,144.9288,6,6567.0
12,6809,2,0,950000.0,3,180,52,5.9,3032.0,2.0,1.0,1.0,173.0,102.0,1900.0,21,-37.7731,144.9206,6,6567.0
12,339,2,2,685000.0,1,26,53,5.9,3032.0,2.0,1.0,2.0,228.0,90.0,1995.0,21,-37.7718,144.9066,6,6567.0
12,7198,3,0,1230000.0,1,145,56,5.9,3032.0,4.0,1.0,2.0,594.0,148.0,1960.0,21,-37.7819,144.9064,6,6567.0
12,3870,2,0,636500.0,1,99,56,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7738,144.9345,6,6567.0
12,9973,3,0,910000.0,1,180,56,5.9,3032.0,3.0,1.0,0.0,317.0,151.96764988779805,1964.6842169408897,21,-37.7746,144.9112,6,6567.0
12,8099,2,0,770000.0,0,145,1,5.9,3032.0,2.0,1.0,1.0,226.0,87.0,1900.0,21,-37.7774,144.9186,6,6567.0
12,6081,3,0,960000.0,1,228,2,5.9,3032.0,3.0,2.0,2.0,229.0,151.96764988779805,2011.0,21,-37.7778,144.9065,6,6567.0
12,1527,4,0,890000.0,3,180,2,5.9,3032.0,4.0,1.0,1.0,300.0,185.0,1890.0,21,-37.7766,144.9143,6,6567.0
12,3358,2,0,965000.0,1,145,2,5.9,3032.0,2.0,1.0,1.0,170.0,151.96764988779805,1964.6842169408897,21,-37.7732,144.9206,6,6567.0
12,9625,3,0,1440000.0,1,145,3,5.9,3032.0,3.0,1.0,1.0,487.0,131.0,1900.0,21,-37.7725,144.9146,6,6567.0
12,1135,2,0,955000.0,1,238,4,5.9,3032.0,2.0,1.0,0.0,255.0,151.96764988779805,1964.6842169408897,21,-37.7825,144.9208,6,6567.0
12,4626,2,2,450000.0,4,145,7,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,2010.0,21,-37.7731,144.9074,6,6567.0
12,3254,3,0,801000.0,1,99,7,5.9,3032.0,3.0,1.0,2.0,431.0,151.96764988779805,1950.0,21,-37.781,144.9207,6,6567.0
12,4840,3,0,1000000.0,0,26,7,5.9,3032.0,3.0,2.0,2.0,440.0,120.0,1955.0,21,-37.7746,144.9031,6,6567.0
12,9770,3,0,1435000.0,1,145,7,5.9,3032.0,3.0,2.0,2.0,532.0,147.0,1950.0,21,-37.7737,144.904,6,6567.0
12,8140,3,0,1425000.0,0,99,9,5.9,3032.0,3.0,2.0,2.0,495.0,139.0,1920.0,21,-37.7821,144.9055,6,6567.0
12,9397,3,0,955000.0,1,26,10,5.9,3032.0,3.0,1.0,1.0,263.0,117.0,1910.0,21,-37.7753,144.9116,6,6567.0
12,1668,4,0,1100000.0,4,145,12,5.9,3032.0,4.0,2.0,5.0,559.0,195.0,1920.0,21,-37.7791,144.9136,6,6567.0
12,6096,3,0,1255000.0,1,145,12,5.9,3032.0,3.0,2.0,2.0,308.0,151.96764988779805,1964.6842169408897,21,-37.7759,144.9338,6,6567.0
12,3451,2,2,610000.0,3,26,13,5.9,3032.0,2.0,1.0,1.0,301.0,104.0,1995.0,21,-37.7791,144.914,6,6567.0
12,8376,3,0,940000.0,1,145,13,5.9,3032.0,3.0,3.0,1.0,491.0,127.0,1950.0,21,-37.7727,144.9136,6,6567.0
12,8907,3,0,890000.0,3,26,14,5.9,3032.0,3.0,1.0,1.0,242.0,110.0,1920.0,21,-37.7765,144.9114,6,6567.0
12,9038,3,0,1180000.0,3,26,17,5.9,3032.0,3.0,2.0,2.0,617.0,149.0,1930.0,21,-37.7742,144.906,6,6567.0
12,10393,4,0,1480000.0,1,180,17,5.9,3032.0,4.0,2.0,2.0,597.0,180.0,1939.0,21,-37.7757,144.9088,6,6567.0
12,2257,2,0,1150000.0,1,26,18,5.9,3032.0,2.0,1.0,1.0,387.0,151.96764988779805,1964.6842169408897,21,-37.7734,144.9191,6,6567.0
12,8367,3,0,1350000.0,1,26,18,5.9,3032.0,3.0,1.0,3.0,575.0,151.96764988779805,1964.6842169408897,21,-37.7828,144.9049,6,6567.0
12,8259,5,0,1905000.0,1,145,18,5.9,3032.0,5.0,2.0,2.0,521.0,151.96764988779805,1964.6842169408897,21,-37.7778,144.9261,6,6567.0
12,5750,2,1,865000.0,3,145,18,5.9,3032.0,2.0,2.0,1.0,146.0,132.0,2015.0,21,-37.7713,144.9038,6,6567.0
12,3570,2,1,705000.0,1,26,19,5.9,3032.0,2.0,2.0,1.0,113.0,151.96764988779805,1998.0,21,-37.7712,144.9088,6,6567.0
12,1090,2,2,540000.0,1,99,21,5.9,3032.0,2.0,2.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7786,144.9141,6,6567.0
12,4242,3,0,1037500.0,1,4,21,5.9,3032.0,3.0,1.0,2.0,506.0,110.0,1920.0,21,-37.7779,144.9133,6,6567.0
12,390,3,1,1050000.0,1,99,21,5.9,3032.0,3.0,2.0,2.0,318.0,160.0,2013.0,21,-37.7744,144.9035,6,6567.0
12,1683,2,0,1010000.0,1,26,21,5.9,3032.0,2.0,1.0,1.0,325.0,151.96764988779805,1964.6842169408897,21,-37.7722,144.9117,6,6567.0
12,7297,4,0,1430000.0,1,145,24,5.9,3032.0,4.0,2.0,0.0,418.0,158.0,1900.0,21,-37.7766,144.9187,6,6567.0
12,8693,2,2,570000.0,4,145,24,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7779,144.9137,6,6567.0
12,683,2,2,690000.0,1,26,24,5.9,3032.0,2.0,1.0,1.0,0.0,151.96764988779805,1964.6842169408897,21,-37.7728,144.9169,6,6567.0
12,7413,3,0,1291000.0,1,26,27,5.9,3032.0,3.0,1.0,2.0,414.0,151.96764988779805,1964.6842169408897,21,-37.7766,144.9185,6,6567.0
12,4149,3,0,1130000.0,1,145,27,5.9,3032.0,3.0,2.0,1.0,272.0,157.0,1900.0,21,-37.7774,144.928,6,6567.0
12,9611,3,0,1135000.0,1,26,30,5.9,3032.0,3.0,1.0,1.0,296.0,104.0,1910.0,21,-37.777,144.9176,6,6567.0
12,4703,4,0,950000.0,0,145,30,5.9,3032.0,4.0,2.0,1.0,298.0,147.0,1920.0,21,-37.7778,144.9131,6,6567.0
12,1072,3,2,790000.0,0,229,30,5.9,3032.0,3.0,2.0,1.0,0.0,148.0,1964.6842169408897,21,-37.7722,144.9163,6,6567.0
12,2337,4,0,1345000.0,1,99,31,5.9,3032.0,4.0,1.0,1.0,552.0,155.0,1920.0,21,-37.7769,144.9138,6,6567.0
12,7398,3,0,1381500.0,1,15,31,5.9,3032.0,3.0,2.0,2.0,416.0,168.0,1900.0,21,-37.7727,144.9055,6,6567.0
12,4686,3,0,940000.0,1,99,32,5.9,3032.0,3.0,2.0,2.0,285.0,172.0,2011.0,21,-37.7778,144.9061,6,6567.0
12,9177,3,0,995000.0,1,145,32,5.9,3032.0,3.0,2.0,1.0,314.0,177.0,2010.0,21,-37.7778,144.9042,6,6567.0
12,6407,3,0,1050000.0,3,70,32,5.9,3032.0,3.0,1.0,3.0,536.0,151.96764988779805,1964.6842169408897,21,-37.7728,144.9076,6,6567.0
12,8648,3,0,786000.0,1,26,32,5.9,3032.0,3.0,2.0,1.0,576.0,120.0,1940.0,21,-37.7816,144.9217,6,6567.0
12,2671,2,0,705000.0,0,145,35,5.9,3032.0,2.0,1.0,3.0,252.0,108.0,1910.0,21,-37.7825,144.9206,6,6567.0
12,10246,3,2,487500.0,1,88,35,5.9,3032.0,3.0,1.0,3.0,0.0,151.96764988779805,1972.0,21,-37.7723,144.9094,6,6567.0
12,64,3,1,1000000.0,1,145,36,5.9,3032.0,3.0,2.0,2.0,200.0,144.0,2003.0,21,-37.7766,144.9277,6,6567.0
12,6010,4,0,1110000.0,0,145,36,5.9,3032.0,4.0,2.0,1.0,349.0,151.96764988779805,1920.0,21,-37.7775,144.91299999999995,6,6567.0
12,5822,4,0,1300000.0,0,99,36,5.9,3032.0,4.0,1.0,4.0,664.0,151.96764988779805,1964.6842169408897,21,-37.7765,144.9132,6,6567.0
12,7322,3,0,1060000.0,0,145,36,5.9,3032.0,3.0,1.0,1.0,555.0,151.96764988779805,1964.6842169408897,21,-37.7767,144.9125,6,6567.0
12,7438,3,0,1410000.0,0,145,36,5.9,3032.0,3.0,2.0,2.0,459.0,151.96764988779805,1964.6842169408897,21,-37.7767,144.9124,6,6567.0
12,24,3,0,1305000.0,1,15,38,5.9,3032.0,2.0,1.0,1.0,278.0,166.0,1900.0,21,-37.7768,144.9223,6,6567.0
12,4835,3,0,932500.0,1,145,38,5.9,3032.0,3.0,2.0,1.0,254.0,151.96764988779805,1964.6842169408897,21,-37.7738,144.9215,6,6567.0
12,774,3,0,965000.0,1,4,39,5.9,3032.0,3.0,1.0,0.0,216.0,151.96764988779805,1964.6842169408897,21,-37.7792,144.9297,6,6567.0
12,8393,3,0,1215000.0,1,207,39,5.9,3032.0,3.0,1.0,1.0,452.0,175.0,1960.0,21,-37.7762,144.9174,6,6567.0
12,8581,3,0,970000.0,1,145,46,5.9,3032.0,2.0,1.0,1.0,194.0,151.96764988779805,1964.6842169408897,21,-37.7756,144.921,6,6567.0
12,9544,2,0,925000.0,1,15,46,5.9,3032.0,2.0,1.0,1.0,407.0,151.96764988779805,1964.6842169408897,21,-37.7756,144.9105,6,6567.0
13,335,3,1,955000.0,1,30,45,11.0,3147.0,3.0,2.0,2.0,203.0,151.96764988779805,1964.6842169408897,2,-37.8655,145.0807,5,3052.0
13,985,2,2,500000.0,4,68,48,11.0,3147.0,2.0,1.0,1.0,710.0,151.96764988779805,2010.0,2,-37.8636,145.0794,5,3052.0
13,8119,2,0,1575000.0,1,99,48,11.0,3147.0,2.0,1.0,2.0,679.0,151.96764988779805,1964.6842169408897,2,-37.869,145.0822,5,3052.0
13,5291,3,0,1555000.0,1,99,49,11.0,3147.0,3.0,2.0,2.0,731.0,149.0,1935.0,2,-37.8666,145.0676,5,3052.0
13,2664,3,0,1100000.0,0,125,56,11.0,3147.0,3.0,3.0,2.0,276.0,178.0,2004.0,2,-37.8699,145.0778,5,3052.0
13,7828,3,0,1337000.0,1,30,56,11.0,3147.0,3.0,1.0,2.0,583.0,112.0,1950.0,2,-37.8685,145.0786,5,3052.0
13,6088,4,0,2215000.0,3,125,1,11.0,3147.0,4.0,2.0,1.0,681.0,151.96764988779805,1940.0,2,-37.8612,145.0858,5,3052.0
13,193,3,0,1518000.0,1,99,1,11.0,3147.0,3.0,2.0,2.0,516.0,145.0,1920.0,2,-37.8675,145.0668,5,3052.0
13,10152,3,0,1710000.0,1,242,2,11.0,3147.0,3.0,1.0,2.0,806.0,101.0,1950.0,2,-37.8695,145.084,5,3052.0
13,7460,3,0,1655000.0,1,99,2,11.0,3147.0,3.0,1.0,3.0,780.0,152.0,1940.0,2,-37.8599,145.0815,5,3052.0
13,7565,4,0,1550000.0,4,125,7,11.0,3147.0,4.0,2.0,2.0,780.0,180.0,1938.0,2,-37.86,145.0817,5,3052.0
13,2877,3,0,1665000.0,1,99,12,11.0,3147.0,3.0,2.0,3.0,702.0,145.0,1945.0,2,-37.8737,145.0695,5,3052.0
13,10389,2,0,1445000.0,1,99,13,11.0,3147.0,2.0,1.0,2.0,704.0,151.96764988779805,1964.6842169408897,2,-37.8745,145.0738,5,3052.0
13,5737,3,1,968000.0,1,99,19,11.0,3147.0,3.0,1.0,1.0,227.0,151.96764988779805,1964.6842169408897,2,-37.8709,145.0857,5,3052.0
13,3504,3,1,900000.0,1,99,21,11.0,3147.0,3.0,2.0,2.0,153.0,110.0,1990.0,2,-37.8655,145.0808,5,3052.0
13,6641,3,0,1500000.0,1,242,24,11.0,3147.0,3.0,1.0,2.0,545.0,151.96764988779805,1964.6842169408897,2,-37.8605,145.0833,5,3052.0
13,5358,3,0,1500000.0,4,99,26,11.0,3147.0,3.0,2.0,2.0,710.0,139.0,1945.0,2,-37.8653,145.0897,5,3052.0
13,6815,3,0,1830000.0,1,99,31,11.0,3147.0,3.0,2.0,3.0,724.0,168.0,1940.0,2,-37.8619,145.0879,5,3052.0
13,2073,3,0,1415000.0,1,30,35,11.0,3147.0,3.0,1.0,1.0,605.0,111.0,1950.0,2,-37.8703,145.0774,5,3052.0
13,7841,2,0,1440000.0,0,99,35,11.0,3147.0,2.0,1.0,1.0,687.0,104.0,1940.0,2,-37.872,145.0692,5,3052.0
13,1521,3,0,1422000.0,1,30,36,11.0,3147.0,3.0,1.0,2.0,583.0,151.96764988779805,1964.6842169408897,2,-37.8679,145.0781,5,3052.0
13,709,3,1,1710000.0,1,125,36,11.0,3147.0,3.0,2.0,2.0,295.0,151.96764988779805,1990.0,2,-37.8624,145.0798,5,3052.0
13,10234,3,0,1600000.0,1,68,38,11.0,3147.0,3.0,1.0,2.0,637.0,151.96764988779805,1964.6842169408897,2,-37.8645,145.0797,5,3052.0
13,2446,3,0,1320000.0,0,125,39,11.0,3147.0,3.0,1.0,2.0,1063.0,151.96764988779805,1964.6842169408897,2,-37.8752,145.0754,5,3052.0
13,3073,3,0,1650000.0,1,125,39,11.0,3147.0,3.0,1.0,1.0,697.0,164.0,1947.0,2,-37.8636,145.0903,5,3052.0
14,2934,2,0,995000.0,1,215,43,12.2,3147.0,2.0,1.0,1.0,583.0,151.96764988779805,1950.0,20,-37.8693,145.1082,5,2894.0
14,5063,3,0,1250000.0,1,238,45,12.2,3147.0,3.0,1.0,1.0,842.0,151.96764988779805,1964.6842169408897,20,-37.867,145.1092,5,2894.0
14,5989,3,2,1045000.0,1,215,48,12.2,3147.0,3.0,2.0,2.0,467.0,151.96764988779805,1964.6842169408897,20,-37.8639,145.0968,5,2894.0
14,2906,2,0,1075000.0,4,99,49,12.2,3147.0,2.0,1.0,2.0,695.0,114.0,1950.0,20,-37.8694,145.0944,5,2894.0
14,9781,3,0,1120000.0,1,215,52,12.2,3147.0,3.0,1.0,2.0,723.0,151.96764988779805,1964.6842169408897,20,-37.8642,145.1109,5,2894.0
14,701,2,1,700000.0,1,242,53,12.2,3147.0,2.0,1.0,2.0,367.0,110.0,1970.0,20,-37.8662,145.109,5,2894.0
14,273,3,0,761000.0,0,68,53,12.2,3147.0,3.0,2.0,4.0,400.0,94.0,1950.0,20,-37.8675,145.106,5,2894.0
14,851,4,0,1270000.0,3,30,56,12.2,3147.0,4.0,2.0,1.0,724.0,151.96764988779805,1964.6842169408897,20,-37.8651,145.1109,5,2894.0
14,6775,4,0,1510000.0,1,30,56,12.2,3147.0,4.0,2.0,2.0,526.0,151.96764988779805,1964.6842169408897,20,-37.8661,145.1013,5,2894.0
14,10387,4,0,1100000.0,4,215,2,12.2,3147.0,3.0,2.0,2.0,803.0,152.0,1970.0,20,-37.8621,145.1126,5,2894.0
14,9749,4,0,1415000.0,1,30,9,12.2,3147.0,4.0,3.0,2.0,724.0,151.96764988779805,1964.6842169408897,20,-37.8651,145.1107,5,2894.0
14,705,2,2,690000.0,1,182,10,12.2,3147.0,2.0,1.0,1.0,216.0,90.0,2003.0,20,-37.8711,145.1017,5,2894.0
14,10173,3,0,1060000.0,1,84,14,12.2,3147.0,2.0,1.0,2.0,772.0,151.96764988779805,1964.6842169408897,20,-37.8707,145.1036,5,2894.0
14,6968,2,2,600000.0,1,151,18,12.2,3147.0,2.0,1.0,1.0,153.0,80.0,1970.0,20,-37.8696,145.0962,5,2894.0
14,6922,2,2,535000.0,1,238,19,12.2,3147.0,2.0,1.0,1.0,72.0,151.96764988779805,1964.6842169408897,20,-37.8702,145.1042,5,2894.0
14,2226,3,0,785000.0,1,30,21,12.2,3147.0,3.0,1.0,1.0,557.0,151.96764988779805,1960.0,20,-37.8671,145.1117,5,2894.0
14,2739,4,0,1240000.0,1,215,21,12.2,3147.0,4.0,2.0,2.0,766.0,192.0,1950.0,20,-37.8629,145.1097,5,2894.0
14,3798,2,2,700000.0,1,242,26,12.2,3147.0,2.0,1.0,2.0,192.0,88.0,2007.0,20,-37.8709,145.102,5,2894.0
14,1511,4,0,1350000.0,1,30,30,12.2,3147.0,4.0,2.0,1.0,727.0,151.96764988779805,1964.6842169408897,20,-37.8669,145.1106,5,2894.0
14,6804,2,0,1110000.0,1,68,30,12.2,3147.0,2.0,1.0,1.0,586.0,86.0,1950.0,20,-37.8683,145.1082,5,2894.0
14,1992,3,0,1305000.0,1,99,31,12.2,3147.0,3.0,1.0,1.0,760.0,120.0,1960.0,20,-37.858,145.1038,5,2894.0
14,375,3,0,855000.0,1,151,31,12.2,3147.0,3.0,2.0,1.0,320.0,85.0,1958.0,20,-37.87,145.1103,5,2894.0
14,326,3,1,900500.0,1,99,36,12.2,3147.0,3.0,2.0,2.0,256.0,134.0,2012.0,20,-37.8655,145.1096,5,2894.0
14,3771,3,1,830000.0,1,15,39,12.2,3147.0,2.0,1.0,2.0,212.0,130.0,2012.0,20,-37.8723,145.1089,5,2894.0
18,9762,3,0,850000.0,1,140,43,10.5,3034.0,3.0,1.0,1.0,593.0,118.0,1970.0,21,-37.7677,144.8674,6,4502.0
18,10204,3,0,750000.0,3,140,43,10.5,3034.0,3.0,1.0,1.0,0.0,103.0,1980.0,21,-37.7634,144.8611,6,4502.0
18,2436,3,1,851000.0,1,145,45,10.5,3034.0,3.0,3.0,1.0,557.0,181.0,2017.0,21,-37.77,144.8572,6,4502.0
18,1037,3,0,848000.0,1,145,48,10.5,3034.0,3.0,1.0,2.0,542.0,151.96764988779805,1964.6842169408897,21,-37.7706,144.8629,6,4502.0
18,6378,4,0,806000.0,1,140,48,10.5,3034.0,4.0,2.0,1.0,350.0,151.96764988779805,2008.0,21,-37.7676,144.859,6,4502.0
18,5332,3,0,670000.0,4,145,49,10.5,3034.0,3.0,2.0,2.0,671.0,151.96764988779805,1964.6842169408897,21,-37.7593,144.871,6,4502.0
18,8571,4,0,1200000.0,1,145,49,10.5,3034.0,4.0,5.0,4.0,673.0,151.96764988779805,1964.6842169408897,21,-37.7545,144.8736,6,4502.0
18,1559,3,0,636000.0,1,145,49,10.5,3034.0,2.0,1.0,2.0,571.0,151.96764988779805,1964.6842169408897,21,-37.7605,144.8581,6,4502.0
18,9083,3,0,680000.0,1,145,51,10.5,3034.0,3.0,1.0,2.0,570.0,120.0,1970.0,21,-37.7591,144.8542,6,4502.0
18,2072,4,0,1160000.0,1,140,52,10.5,3034.0,4.0,3.0,2.0,789.0,151.96764988779805,1964.6842169408897,21,-37.7537,144.8729,6,4502.0
18,5913,3,0,750000.0,1,15,56,10.5,3034.0,3.0,1.0,1.0,529.0,151.96764988779805,1964.6842169408897,21,-37.7721,144.8576,6,4502.0
18,10419,3,0,627500.0,3,140,56,10.5,3034.0,3.0,1.0,1.0,550.0,143.0,1970.0,21,-37.7632,144.8622,6,4502.0
18,4166,3,1,880000.0,1,140,56,10.5,3034.0,3.0,2.0,2.0,339.0,151.96764988779805,1964.6842169408897,21,-37.7519,144.8534,6,4502.0
18,3799,2,1,585000.0,1,15,3,10.5,3034.0,2.0,1.0,1.0,136.0,151.96764988779805,2012.0,21,-37.7623,144.8613,6,4502.0
18,9254,3,0,650000.0,3,140,12,10.5,3034.0,3.0,1.0,3.0,574.0,151.96764988779805,1964.6842169408897,21,-37.7627,144.857,6,4502.0
18,2352,3,0,725000.0,3,140,12,10.5,3034.0,3.0,1.0,4.0,606.0,151.96764988779805,1964.6842169408897,21,-37.752,144.85399999999996,6,4502.0
18,2660,3,2,665000.0,1,26,13,10.5,3034.0,3.0,2.0,1.0,289.0,151.96764988779805,1964.6842169408897,21,-37.7644,144.8657,6,4502.0
18,7155,3,0,560500.0,1,145,13,10.5,3034.0,3.0,1.0,1.0,177.0,151.96764988779805,1964.6842169408897,21,-37.7664,144.8583,6,4502.0
18,2987,3,0,615000.0,3,140,14,10.5,3034.0,3.0,1.0,2.0,649.0,151.96764988779805,1964.6842169408897,21,-37.758,144.86,6,4502.0
